mun_mic_mes,Municipio_ID
"Vicente DutraFrederico WestphalenNoroeste Rio-grandense",5092
"Victor GraeffNão-Me-ToqueNoroeste Rio-grandense",5093
"Vila FloresCaxias do SulNordeste Rio-grandense",5094
"Vila LângaroPasso FundoNoroeste Rio-grandense",5095
"Vila MariaPasso FundoNoroeste Rio-grandense",5096
"Vila Nova do SulSanta MariaCentro Ocidental Rio-grandense",5097
"Vista AlegreFrederico WestphalenNoroeste Rio-grandense",5098
"Vista Alegre do PrataGuaporéNordeste Rio-grandense",5099
"Vista GaúchaTrês PassosNoroeste Rio-grandense",5100
"Vitória das MissõesSanto ÂngeloNoroeste Rio-grandense",5101
"WestfáliaLajeado-EstrelaCentro Oriental Rio-grandense",5102
"Xangri-láOsórioMetropolitana de Porto Alegre",5103
"Água ClaraTrês LagoasLeste de Mato Grosso do Sul",5104
"AlcinópolisAlto TaquariCentro Norte de Mato Grosso do Sul",5105
"AmambaiDouradosSudoeste de Mato Grosso do Sul",5106
"AnastácioAquidauanaPantanais Sul Mato-grossense",5107
"AnaurilândiaNova AndradinaLeste de Mato Grosso do Sul",5108
"AngélicaIguatemiSudoeste de Mato Grosso do Sul",5109
"Antônio JoãoDouradosSudoeste de Mato Grosso do Sul",5110
"Aparecida do TaboadoParanaíbaLeste de Mato Grosso do Sul",5111
"AquidauanaAquidauanaPantanais Sul Mato-grossense",5112
"Aral MoreiraDouradosSudoeste de Mato Grosso do Sul",5113
"BandeirantesCampo GrandeCentro Norte de Mato Grosso do Sul",5114
"BataguassuNova AndradinaLeste de Mato Grosso do Sul",5115
"BatayporãNova AndradinaLeste de Mato Grosso do Sul",5116
"Bela VistaBodoquenaSudoeste de Mato Grosso do Sul",5117
"BodoquenaBodoquenaSudoeste de Mato Grosso do Sul",5118
"BonitoBodoquenaSudoeste de Mato Grosso do Sul",5119
"BrasilândiaTrês LagoasLeste de Mato Grosso do Sul",5120
"CaarapóDouradosSudoeste de Mato Grosso do Sul",5121
"CamapuãAlto TaquariCentro Norte de Mato Grosso do Sul",5122
"Campo GrandeCampo GrandeCentro Norte de Mato Grosso do Sul",5123
"CaracolBodoquenaSudoeste de Mato Grosso do Sul",5124
"CassilândiaCassilândiaLeste de Mato Grosso do Sul",5125
"Chapadão do SulCassilândiaLeste de Mato Grosso do Sul",5126
"CorguinhoCampo GrandeCentro Norte de Mato Grosso do Sul",5127
"Coronel SapucaiaIguatemiSudoeste de Mato Grosso do Sul",5128
"CorumbáBaixo PantanalPantanais Sul Mato-grossense",5129
"Costa RicaCassilândiaLeste de Mato Grosso do Sul",5130
"CoximAlto TaquariCentro Norte de Mato Grosso do Sul",5131
"DeodápolisIguatemiSudoeste de Mato Grosso do Sul",5132
"Dois Irmãos do BuritiAquidauanaPantanais Sul Mato-grossense",5133
"DouradinaDouradosSudoeste de Mato Grosso do Sul",5134
"DouradosDouradosSudoeste de Mato Grosso do Sul",5135
"EldoradoIguatemiSudoeste de Mato Grosso do Sul",5136
"Fátima do SulDouradosSudoeste de Mato Grosso do Sul",5137
"FigueirãoAlto TaquariCentro Norte de Mato Grosso do Sul",5138
"Glória de DouradosIguatemiSudoeste de Mato Grosso do Sul",5139
"Guia Lopes da LagunaBodoquenaSudoeste de Mato Grosso do Sul",5140
"IguatemiIguatemiSudoeste de Mato Grosso do Sul",5141
"InocênciaParanaíbaLeste de Mato Grosso do Sul",5142
"ItaporãDouradosSudoeste de Mato Grosso do Sul",5143
"ItaquiraíIguatemiSudoeste de Mato Grosso do Sul",5144
"IvinhemaIguatemiSudoeste de Mato Grosso do Sul",5145
"JaporãIguatemiSudoeste de Mato Grosso do Sul",5146
"JaraguariCampo GrandeCentro Norte de Mato Grosso do Sul",5147
"JardimBodoquenaSudoeste de Mato Grosso do Sul",5148
"JateíIguatemiSudoeste de Mato Grosso do Sul",5149
"JutiDouradosSudoeste de Mato Grosso do Sul",5150
"LadárioBaixo PantanalPantanais Sul Mato-grossense",5151
"Laguna CarapãDouradosSudoeste de Mato Grosso do Sul",5152
"MaracajuDouradosSudoeste de Mato Grosso do Sul",5153
"MirandaAquidauanaPantanais Sul Mato-grossense",5154
"Mundo NovoIguatemiSudoeste de Mato Grosso do Sul",5155
"NaviraíIguatemiSudoeste de Mato Grosso do Sul",5156
"NioaqueBodoquenaSudoeste de Mato Grosso do Sul",5157
"Nova Alvorada do SulDouradosSudoeste de Mato Grosso do Sul",5158
"Nova AndradinaNova AndradinaLeste de Mato Grosso do Sul",5159
"Novo Horizonte do SulIguatemiSudoeste de Mato Grosso do Sul",5160
"Paraíso das ÁguasCassilândiaLeste de Mato Grosso do Sul",5161
"ParanaíbaParanaíbaLeste de Mato Grosso do Sul",5162
"ParanhosIguatemiSudoeste de Mato Grosso do Sul",5163
"Pedro GomesAlto TaquariCentro Norte de Mato Grosso do Sul",5164
"Ponta PorãDouradosSudoeste de Mato Grosso do Sul",5165
"Porto MurtinhoBaixo PantanalPantanais Sul Mato-grossense",5166
"Ribas do Rio PardoTrês LagoasLeste de Mato Grosso do Sul",5167
"Rio BrilhanteDouradosSudoeste de Mato Grosso do Sul",5168
"Rio NegroCampo GrandeCentro Norte de Mato Grosso do Sul",5169
"Rio Verde de Mato GrossoAlto TaquariCentro Norte de Mato Grosso do Sul",5170
"RochedoCampo GrandeCentro Norte de Mato Grosso do Sul",5171
"Santa Rita do PardoTrês LagoasLeste de Mato Grosso do Sul",5172
"São Gabriel do OesteAlto TaquariCentro Norte de Mato Grosso do Sul",5173
"SelvíriaParanaíbaLeste de Mato Grosso do Sul",5174
"Sete QuedasIguatemiSudoeste de Mato Grosso do Sul",5175
"SidrolândiaCampo GrandeCentro Norte de Mato Grosso do Sul",5176
"SonoraAlto TaquariCentro Norte de Mato Grosso do Sul",5177
"TacuruIguatemiSudoeste de Mato Grosso do Sul",5178
"TaquarussuNova AndradinaLeste de Mato Grosso do Sul",5179
"TerenosCampo GrandeCentro Norte de Mato Grosso do Sul",5180
"Três LagoasTrês LagoasLeste de Mato Grosso do Sul",5181
"VicentinaDouradosSudoeste de Mato Grosso do Sul",5182
"AcorizalRosário OesteCentro-Sul Mato-grossense",5183
"Água BoaCanaranaNordeste Mato-grossense",5184
"Alta FlorestaAlta FlorestaNorte Mato-grossense",5185
"Alto AraguaiaAlto AraguaiaSudeste Mato-grossense",5186
"Alto Boa VistaNorte AraguaiaNordeste Mato-grossense",5187
"Alto GarçasAlto AraguaiaSudeste Mato-grossense",5188
"Alto ParaguaiAlto ParaguaiCentro-Sul Mato-grossense",5189
"Alto TaquariAlto AraguaiaSudeste Mato-grossense",5190
"ApiacásAlta FlorestaNorte Mato-grossense",5191
"AraguaianaMédio AraguaiaNordeste Mato-grossense",5192
"AraguainhaTesouroSudeste Mato-grossense",5193
"AraputangaJauruSudoeste Mato-grossense",5194
"ArenápolisAlto ParaguaiCentro-Sul Mato-grossense",5195
"AripuanãAripuanãNorte Mato-grossense",5196
"Barão de MelgaçoAlto PantanalCentro-Sul Mato-grossense",5197
"Barra do BugresTangará da SerraSudoeste Mato-grossense",5198
"Barra do GarçasMédio AraguaiaNordeste Mato-grossense",5199
"Bom Jesus do AraguaiaNorte AraguaiaNordeste Mato-grossense",5200
"BrasnorteAripuanãNorte Mato-grossense",5201
"CáceresAlto PantanalCentro-Sul Mato-grossense",5202
"CampinápolisCanaranaNordeste Mato-grossense",5203
"Campo Novo do ParecisParecisNorte Mato-grossense",5204
"Campo VerdePrimavera do LesteSudeste Mato-grossense",5205
"Campos de JúlioParecisNorte Mato-grossense",5206
"Canabrava do NorteNorte AraguaiaNordeste Mato-grossense",5207
"CanaranaCanaranaNordeste Mato-grossense",5208
"CarlindaAlta FlorestaNorte Mato-grossense",5209
"CastanheiraAripuanãNorte Mato-grossense",5210
"Chapada dos GuimarãesCuiabáCentro-Sul Mato-grossense",5211
"CláudiaSinopNorte Mato-grossense",5212
"CocalinhoMédio AraguaiaNordeste Mato-grossense",5213
"ColíderColíderNorte Mato-grossense",5214
"ColnizaAripuanãNorte Mato-grossense",5215
"ComodoroParecisNorte Mato-grossense",5216
"ConfresaNorte AraguaiaNordeste Mato-grossense",5217
"Conquista D'OesteAlto GuaporéSudoeste Mato-grossense",5218
"CotriguaçuAripuanãNorte Mato-grossense",5219
"CuiabáCuiabáCentro-Sul Mato-grossense",5220
"CurvelândiaAlto PantanalCentro-Sul Mato-grossense",5221
"DeniseTangará da SerraSudoeste Mato-grossense",5222
"DiamantinoParecisNorte Mato-grossense",5223
"Dom AquinoRondonópolisSudeste Mato-grossense",5224
"Feliz NatalSinopNorte Mato-grossense",5225
"Figueirópolis D'OesteJauruSudoeste Mato-grossense",5226
"Gaúcha do NorteParanatingaNorte Mato-grossense",5227
"General CarneiroTesouroSudeste Mato-grossense",5228
"Glória D'OesteJauruSudoeste Mato-grossense",5229
"Guarantã do NorteColíderNorte Mato-grossense",5230
"GuiratingaTesouroSudeste Mato-grossense",5231
"IndiavaíJauruSudoeste Mato-grossense",5232
"Ipiranga do NorteAlto Teles PiresNorte Mato-grossense",5233
"ItanhangáAlto Teles PiresNorte Mato-grossense",5234
"ItaúbaSinopNorte Mato-grossense",5235
"ItiquiraRondonópolisSudeste Mato-grossense",5236
"JaciaraRondonópolisSudeste Mato-grossense",5237
"JangadaRosário OesteCentro-Sul Mato-grossense",5238
"JauruJauruSudoeste Mato-grossense",5239
"JuaraArinosNorte Mato-grossense",5240
"JuínaAripuanãNorte Mato-grossense",5241
"JuruenaAripuanãNorte Mato-grossense",5242
"JuscimeiraRondonópolisSudeste Mato-grossense",5243
"Lambari D'OesteJauruSudoeste Mato-grossense",5244
"Lucas do Rio VerdeAlto Teles PiresNorte Mato-grossense",5245
"LuciaraNorte AraguaiaNordeste Mato-grossense",5246
"MarcelândiaSinopNorte Mato-grossense",5247
"MatupáColíderNorte Mato-grossense",5248
"Mirassol d'OesteJauruSudoeste Mato-grossense",5249
"NobresAlto Teles PiresNorte Mato-grossense",5250
"NortelândiaAlto ParaguaiCentro-Sul Mato-grossense",5251
"Nossa Senhora do LivramentoCuiabáCentro-Sul Mato-grossense",5252
"Nova BandeirantesAlta FlorestaNorte Mato-grossense",5253
"Nova BrasilândiaParanatingaNorte Mato-grossense",5254
"Nova Canaã do NorteColíderNorte Mato-grossense",5255
"Nova GuaritaColíderNorte Mato-grossense",5256
"Nova LacerdaAlto GuaporéSudoeste Mato-grossense",5257
"Nova MarilândiaAlto ParaguaiCentro-Sul Mato-grossense",5258
"Nova MaringáArinosNorte Mato-grossense",5259
"Nova Monte VerdeAlta FlorestaNorte Mato-grossense",5260
"Nova MutumAlto Teles PiresNorte Mato-grossense",5261
"Nova NazaréCanaranaNordeste Mato-grossense",5262
"Nova OlímpiaTangará da SerraSudoeste Mato-grossense",5263
"Nova Santa HelenaSinopNorte Mato-grossense",5264
"Nova UbiratãAlto Teles PiresNorte Mato-grossense",5265
"Nova XavantinaCanaranaNordeste Mato-grossense",5266
"Novo Horizonte do NorteArinosNorte Mato-grossense",5267
"Novo MundoColíderNorte Mato-grossense",5268
"Novo Santo AntônioNorte AraguaiaNordeste Mato-grossense",5269
"Novo São JoaquimCanaranaNordeste Mato-grossense",5270
"ParanaítaAlta FlorestaNorte Mato-grossense",5271
"ParanatingaParanatingaNorte Mato-grossense",5272
"Pedra PretaRondonópolisSudeste Mato-grossense",5273
"Peixoto de AzevedoColíderNorte Mato-grossense",5274
"Planalto da SerraParanatingaNorte Mato-grossense",5275
"PoconéAlto PantanalCentro-Sul Mato-grossense",5276
"Pontal do AraguaiaTesouroSudeste Mato-grossense",5277
"Ponte BrancaTesouroSudeste Mato-grossense",5278
"Pontes e LacerdaAlto GuaporéSudoeste Mato-grossense",5279
"Porto Alegre do NorteNorte AraguaiaNordeste Mato-grossense",5280
"Porto dos GaúchosArinosNorte Mato-grossense",5281
"Porto EsperidiãoJauruSudoeste Mato-grossense",5282
"Porto EstrelaTangará da SerraSudoeste Mato-grossense",5283
"PoxoréuTesouroSudeste Mato-grossense",5284
"Primavera do LestePrimavera do LesteSudeste Mato-grossense",5285
"QuerênciaCanaranaNordeste Mato-grossense",5286
"Reserva do CabaçalJauruSudoeste Mato-grossense",5287
"Ribeirão CascalheiraNorte AraguaiaNordeste Mato-grossense",5288
"RibeirãozinhoTesouroSudeste Mato-grossense",5289
"Rio BrancoJauruSudoeste Mato-grossense",5290
"RondolândiaAripuanãNorte Mato-grossense",5291
"RondonópolisRondonópolisSudeste Mato-grossense",5292
"Rosário OesteRosário OesteCentro-Sul Mato-grossense",5293
"Salto do CéuJauruSudoeste Mato-grossense",5294
"Santa CarmemSinopNorte Mato-grossense",5295
"Santa Cruz do XinguNorte AraguaiaNordeste Mato-grossense",5296
"Santa Rita do TrivelatoAlto Teles PiresNorte Mato-grossense",5297
"Santa TerezinhaNorte AraguaiaNordeste Mato-grossense",5298
"Santo AfonsoAlto ParaguaiCentro-Sul Mato-grossense",5299
"Santo Antônio do LesteCanaranaNordeste Mato-grossense",5300
"Santo Antônio do LevergerCuiabáCentro-Sul Mato-grossense",5301
"São Félix do AraguaiaNorte AraguaiaNordeste Mato-grossense",5302
"São José do PovoRondonópolisSudeste Mato-grossense",5303
"São José do Rio ClaroArinosNorte Mato-grossense",5304
"São José do XinguNorte AraguaiaNordeste Mato-grossense",5305
"São José dos Quatro MarcosJauruSudoeste Mato-grossense",5306
"São Pedro da CipaRondonópolisSudeste Mato-grossense",5307
"SapezalParecisNorte Mato-grossense",5308
"Serra Nova DouradaNorte AraguaiaNordeste Mato-grossense",5309
"SinopSinopNorte Mato-grossense",5310
"SorrisoAlto Teles PiresNorte Mato-grossense",5311
"TabaporãArinosNorte Mato-grossense",5312
"Tangará da SerraTangará da SerraSudoeste Mato-grossense",5313
"TapurahAlto Teles PiresNorte Mato-grossense",5314
"Terra Nova do NorteColíderNorte Mato-grossense",5315
"TesouroTesouroSudeste Mato-grossense",5316
"TorixoréuTesouroSudeste Mato-grossense",5317
"União do SulSinopNorte Mato-grossense",5318
"Vale de São DomingosAlto GuaporéSudoeste Mato-grossense",5319
"Várzea GrandeCuiabáCentro-Sul Mato-grossense",5320
"VeraSinopNorte Mato-grossense",5321
"Vila Bela da Santíssima TrindadeAlto GuaporéSudoeste Mato-grossense",5322
"Vila RicaNorte AraguaiaNordeste Mato-grossense",5323
"Abadia de GoiásGoiâniaCentro Goiano",5324
"AbadiâniaEntorno de BrasíliaLeste Goiano",5325
"AcreúnaVale do Rio dos BoisSul Goiano",5326
"AdelândiaAnicunsCentro Goiano",5327
"Água Fria de GoiásEntorno de BrasíliaLeste Goiano",5328
"Água LimpaMeia PonteSul Goiano",5329
"Águas Lindas de GoiásEntorno de BrasíliaLeste Goiano",5330
"AlexâniaEntorno de BrasíliaLeste Goiano",5331
"AloândiaMeia PonteSul Goiano",5332
"Alto HorizontePorangatuNorte Goiano",5333
"Alto Paraíso de GoiásChapada dos VeadeirosNorte Goiano",5334
"Alvorada do NorteVão do ParanãLeste Goiano",5335
"AmaralinaPorangatuNorte Goiano",5336
"Americano do BrasilAnicunsCentro Goiano",5337
"AmorinópolisIporáCentro Goiano",5338
"AnápolisAnápolisCentro Goiano",5339
"AnhangueraCatalãoSul Goiano",5340
"AnicunsAnicunsCentro Goiano",5341
"Aparecida de GoiâniaGoiâniaCentro Goiano",5342
"Aparecida do Rio DoceSudoeste de GoiásSul Goiano",5343
"AporéSudoeste de GoiásSul Goiano",5344
"AraçuAnápolisCentro Goiano",5345
"AragarçasAragarçasNoroeste Goiano",5346
"AragoiâniaGoiâniaCentro Goiano",5347
"AraguapazRio VermelhoNoroeste Goiano",5348
"ArenópolisAragarçasNoroeste Goiano",5349
"AruanãRio VermelhoNoroeste Goiano",5350
"AurilândiaAnicunsCentro Goiano",5351
"AvelinópolisAnicunsCentro Goiano",5352
"BalizaAragarçasNoroeste Goiano",5353
"Barro AltoCeresCentro Goiano",5354
"Bela Vista de GoiásGoiâniaCentro Goiano",5355
"Bom Jardim de GoiásAragarçasNoroeste Goiano",5356
"Bom Jesus de GoiásMeia PonteSul Goiano",5357
"BonfinópolisGoiâniaCentro Goiano",5358
"BonópolisPorangatuNorte Goiano",5359
"BrazabrantesAnápolisCentro Goiano",5360
"BritâniaRio VermelhoNoroeste Goiano",5361
"Buriti AlegreMeia PonteSul Goiano",5362
"Buriti de GoiásAnicunsCentro Goiano",5363
"BuritinópolisVão do ParanãLeste Goiano",5364
"CabeceirasEntorno de BrasíliaLeste Goiano",5365
"Cachoeira AltaQuirinópolisSul Goiano",5366
"Cachoeira de GoiásIporáCentro Goiano",5367
"Cachoeira DouradaMeia PonteSul Goiano",5368
"CaçuQuirinópolisSul Goiano",5369
"CaiapôniaSudoeste de GoiásSul Goiano",5370
"Caldas NovasMeia PonteSul Goiano",5371
"CaldazinhaGoiâniaCentro Goiano",5372
"Campestre de GoiásVale do Rio dos BoisSul Goiano",5373
"CampinaçuPorangatuNorte Goiano",5374
"CampinortePorangatuNorte Goiano",5375
"Campo Alegre de GoiásCatalãoSul Goiano",5376
"Campo Limpo de GoiásAnápolisCentro Goiano",5377
"Campos BelosChapada dos VeadeirosNorte Goiano",5378
"Campos VerdesPorangatuNorte Goiano",5379
"Carmo do Rio VerdeCeresCentro Goiano",5380
"CastelândiaSudoeste de GoiásSul Goiano",5381
"CatalãoCatalãoSul Goiano",5382
"CaturaíAnápolisCentro Goiano",5383
"CavalcanteChapada dos VeadeirosNorte Goiano",5384
"CeresCeresCentro Goiano",5385
"CezarinaVale do Rio dos BoisSul Goiano",5386
"Chapadão do CéuSudoeste de GoiásSul Goiano",5387
"Cidade OcidentalEntorno de BrasíliaLeste Goiano",5388
"Cocalzinho de GoiásEntorno de BrasíliaLeste Goiano",5389
"Colinas do SulChapada dos VeadeirosNorte Goiano",5390
"Córrego do OuroIporáCentro Goiano",5391
"Corumbá de GoiásEntorno de BrasíliaLeste Goiano",5392
"CorumbaíbaCatalãoSul Goiano",5393
"CristalinaEntorno de BrasíliaLeste Goiano",5394
"CristianópolisPires do RioSul Goiano",5395
"CrixásSão Miguel do AraguaiaNoroeste Goiano",5396
"CromíniaMeia PonteSul Goiano",5397
"CumariCatalãoSul Goiano",5398
"DamianópolisVão do ParanãLeste Goiano",5399
"DamolândiaAnápolisCentro Goiano",5400
"DavinópolisCatalãoSul Goiano",5401
"DioramaAragarçasNoroeste Goiano",5402
"Divinópolis de GoiásVão do ParanãLeste Goiano",5403
"DoverlândiaSudoeste de GoiásSul Goiano",5404
"EdealinaVale do Rio dos BoisSul Goiano",5405
"EdéiaVale do Rio dos BoisSul Goiano",5406
"Estrela do NortePorangatuNorte Goiano",5407
"FainaRio VermelhoNoroeste Goiano",5408
"Fazenda NovaIporáCentro Goiano",5409
"FirminópolisAnicunsCentro Goiano",5410
"Flores de GoiásVão do ParanãLeste Goiano",5411
"FormosaEntorno de BrasíliaLeste Goiano",5412
"FormosoPorangatuNorte Goiano",5413
"Gameleira de GoiásPires do RioSul Goiano",5414
"GoianápolisGoiâniaCentro Goiano",5415
"GoiandiraCatalãoSul Goiano",5416
"GoianésiaCeresCentro Goiano",5417
"GoiâniaGoiâniaCentro Goiano",5418
"GoianiraGoiâniaCentro Goiano",5419
"GoiásRio VermelhoNoroeste Goiano",5420
"GoiatubaMeia PonteSul Goiano",5421
"GouvelândiaQuirinópolisSul Goiano",5422
"GuapóGoiâniaCentro Goiano",5423
"GuaraítaCeresCentro Goiano",5424
"Guarani de GoiásVão do ParanãLeste Goiano",5425
"GuarinosCeresCentro Goiano",5426
"HeitoraíAnápolisCentro Goiano",5427
"HidrolândiaGoiâniaCentro Goiano",5428
"HidrolinaCeresCentro Goiano",5429
"IaciaraVão do ParanãLeste Goiano",5430
"InaciolândiaMeia PonteSul Goiano",5431
"IndiaraVale do Rio dos BoisSul Goiano",5432
"InhumasAnápolisCentro Goiano",5433
"IpameriCatalãoSul Goiano",5434
"Ipiranga de GoiásCeresCentro Goiano",5435
"IporáIporáCentro Goiano",5436
"IsraelândiaIporáCentro Goiano",5437
"ItaberaíAnápolisCentro Goiano",5438
"ItaguariAnápolisCentro Goiano",5439
"ItaguaruAnápolisCentro Goiano",5440
"ItajáQuirinópolisSul Goiano",5441
"ItapaciCeresCentro Goiano",5442
"ItapirapuãRio VermelhoNoroeste Goiano",5443
"ItapurangaCeresCentro Goiano",5444
"ItarumãQuirinópolisSul Goiano",5445
"ItauçuAnápolisCentro Goiano",5446
"ItumbiaraMeia PonteSul Goiano",5447
"IvolândiaIporáCentro Goiano",5448
"JandaiaVale do Rio dos BoisSul Goiano",5449
"JaraguáAnápolisCentro Goiano",5450
"JataíSudoeste de GoiásSul Goiano",5451
"JaupaciIporáCentro Goiano",5452
"JesúpolisAnápolisCentro Goiano",5453
"JoviâniaMeia PonteSul Goiano",5454
"JussaraRio VermelhoNoroeste Goiano",5455
"Lagoa SantaQuirinópolisSul Goiano",5456
"Leopoldo de BulhõesGoiâniaCentro Goiano",5457
"LuziâniaEntorno de BrasíliaLeste Goiano",5458
"MairipotabaMeia PonteSul Goiano",5459
"MambaíVão do ParanãLeste Goiano",5460
"Mara RosaPorangatuNorte Goiano",5461
"MarzagãoMeia PonteSul Goiano",5462
"MatrinchãRio VermelhoNoroeste Goiano",5463
"MaurilândiaSudoeste de GoiásSul Goiano",5464
"Mimoso de GoiásEntorno de BrasíliaLeste Goiano",5465
"MinaçuPorangatuNorte Goiano",5466
"MineirosSudoeste de GoiásSul Goiano",5467
"MoiporáIporáCentro Goiano",5468
"Monte Alegre de GoiásChapada dos VeadeirosNorte Goiano",5469
"Montes Claros de GoiásAragarçasNoroeste Goiano",5470
"MontividiuSudoeste de GoiásSul Goiano",5471
"Montividiu do NortePorangatuNorte Goiano",5472
"MorrinhosMeia PonteSul Goiano",5473
"Morro Agudo de GoiásCeresCentro Goiano",5474
"MossâmedesAnicunsCentro Goiano",5475
